Wall time,Step,Value
1575100961.762173,1,3.2562930583953857
1575100979.13202,2,2.178792715072632
1575101005.880169,3,3.214675188064575
1575101028.525373,4,3.324998617172241
1575101036.752715,5,-1.0
1575101056.62261,6,3.0830368995666504
1575101079.758752,7,2.839507579803467
1575101105.957043,8,3.767592668533325
1575101133.806003,9,3.490670919418335
1575101158.780502,10,3.5135293006896973
1575101180.320257,11,1.63761568069458
1575101198.982657,12,2.241764783859253
1575101224.777005,13,2.9542839527130127
1575101246.075056,14,2.806330442428589
1575101274.580459,15,4.206295967102051
1575101298.837487,16,3.6962709426879883
1575101331.19182,17,4.381175518035889
1575101360.658871,18,4.5749335289001465
1575101384.654717,19,3.2339537143707275
1575101406.870271,20,2.7694928646087646
1575101429.522117,21,2.667954683303833
1575101454.812892,22,3.901003837585449
1575101481.577337,23,3.318516254425049
1575101508.067407,24,3.5984110832214355
1575101532.813151,25,3.173915147781372
1575101554.342821,26,2.4235687255859375
1575101576.512339,27,2.563774824142456
1575101599.815202,28,3.6166982650756836
1575101628.419587,29,3.652574300765991
1575101653.381905,30,2.9041285514831543
1575101681.599926,31,3.342468500137329
1575101688.097479,32,-1.0
1575101713.715219,33,3.0813825130462646
1575101736.312062,34,2.895509958267212
1575101763.135109,35,3.0787224769592285
1575101786.541849,36,2.781874895095825
1575101815.268392,37,3.267523765563965
1575101835.875407,38,2.8097007274627686
1575101863.110474,39,2.9281508922576904
1575101885.358892,40,2.5898079872131348
1575101911.962117,41,3.3416836261749268
1575101935.975737,42,3.069477081298828
1575101963.782962,43,3.719139575958252
1575101987.79682,44,3.3071701526641846
1575102012.941088,45,3.0776257514953613
1575102034.18937,46,2.6734185218811035
1575102042.55199,47,-1.0
1575102069.507225,48,4.291774272918701
1575102094.520299,49,2.478391408920288
1575102115.45901,50,2.1003081798553467
1575102140.086208,51,2.7818284034729004
1575102165.368996,52,3.2973239421844482
1575102198.383688,53,4.472352981567383
1575102223.107354,54,3.030390501022339
1575102248.528085,55,2.8035759925842285
1575102269.202916,56,2.7859888076782227
1575102298.421226,57,3.4446475505828857
1575102320.832657,58,2.8804523944854736
1575102328.948574,59,-1.0
1575102352.470581,60,2.569556474685669
1575102380.81271,61,3.7238080501556396
1575102399.60828,62,2.123643398284912
1575102425.325164,63,3.3913187980651855
1575102446.638369,64,3.032471179962158
1575102470.862115,65,3.081691026687622
1575102491.862207,66,2.908479928970337
1575102514.956528,67,3.109285593032837
1575102535.174638,68,2.485382556915283
1575102561.73814,69,2.7568881511688232
1575102588.597752,70,3.309164047241211
1575102618.470383,71,3.976518392562866
1575102650.149385,72,4.449122905731201
1575102677.596565,73,3.4315943717956543
1575102698.561715,74,3.6277480125427246
1575102724.77188,75,2.916848659515381
1575102745.410689,76,2.7983903884887695
1575102772.540451,77,3.5068695545196533
1575102798.058654,78,3.8288776874542236
1575102826.31765,79,3.643035411834717
1575102850.286518,80,3.165114641189575
1575102873.563281,81,2.4018192291259766
1575102894.710097,82,2.4705018997192383
1575102916.40581,83,2.521331787109375
