Wall time,Step,Value
1575113302.30445,1,3.5046098232269287
1575113320.062514,2,2.492170810699463
1575113345.887766,3,3.2803568840026855
1575113370.709762,4,3.436997890472412
1575113379.084769,5,-1.0
1575113399.585437,6,3.559112787246704
1575113425.437681,7,3.3362033367156982
1575113450.148532,8,4.302696704864502
1575113480.660634,9,3.0997068881988525
1575113502.957287,10,2.876103162765503
1575113523.477441,11,1.9233769178390503
1575113543.310546,12,2.294989585876465
1575113572.433474,13,3.491056442260742
1575113596.142591,14,2.818688154220581
1575113628.069597,15,4.182277679443359
1575113655.658086,16,3.5722458362579346
1575113687.450889,17,4.548618793487549
1575113718.035793,18,4.47846794128418
1575113743.594571,19,2.7101476192474365
1575113765.880679,20,2.53313946723938
1575113789.355812,21,2.654472827911377
1575113817.453788,22,4.127196311950684
1575113844.645892,23,3.453786611557007
1575113872.111522,24,3.581450939178467
1575113896.012374,25,2.322779893875122
1575113915.79621,26,2.4064204692840576
1575113939.649815,27,2.4061050415039062
1575113961.929696,28,3.452305316925049
1575113988.148983,29,2.9622111320495605
1575114009.08581,30,3.426560878753662
1575114035.782662,31,3.6033742427825928
1575114042.80401,32,-1.0
1575114069.23552,33,3.061633586883545
1575114090.578467,34,2.7191882133483887
1575114117.154195,35,2.9520070552825928
1575114139.337802,36,2.9552464485168457
1575114169.889815,37,3.3080074787139893
1575114188.423292,38,2.306126594543457
1575114215.765736,39,3.5165138244628906
1575114235.667767,40,2.218630313873291
1575114260.93325,41,2.7761828899383545
1575114280.327839,42,2.1805202960968018
1575114308.624645,43,3.796265125274658
1575114333.385404,44,3.307361125946045
1575114361.597911,45,2.9868741035461426
1575114380.607698,46,2.1573989391326904
1575114388.770093,47,-1.0
1575114415.917191,48,4.264721393585205
1575114440.566866,49,2.7626359462738037
1575114460.148233,50,2.1861937046051025
1575114485.083962,51,2.794527530670166
1575114505.481179,52,2.3121607303619385
1575114538.940541,53,4.223924160003662
1575114564.780303,54,3.2907872200012207
1575114587.070418,55,2.669264078140259
