Wall time,Step,Value
1575058684.250551,1,0.015257328748703003
1575058687.176143,2,0.0028753578662872314
1575058689.887138,3,0.0033331215381622314
1575058692.830921,4,0.0011223554611206055
1575058696.200155,5,0.07069367170333862
1575058699.934142,6,0.32401445508003235
1575058709.208968,7,1.926508903503418
1575058713.036181,8,0.1231890618801117
1575058729.46657,9,3.4200515747070312
1575058734.209876,10,0.4728477895259857
1575058739.721056,11,0.35782796144485474
1575058742.545072,12,1.5407800674438477e-05
1575058755.98057,13,1.3441460132598877
1575058762.030815,14,0.416513055562973
1575058764.971966,15,0.0011107921600341797
1575058767.908329,16,0.029886066913604736
1575058770.782133,17,0.011049419641494751
1575058773.601603,18,0.007201880216598511
1575058776.758973,19,0.07541516423225403
1575058782.098525,20,0.3214891850948334
1575058785.423682,21,0.2029079794883728
1575058789.262762,22,0.16510668396949768
1575058792.437897,23,0.039372265338897705
1575058795.238424,24,0.0005542933940887451
1575058798.180942,25,0.05486553907394409
1575058802.206459,26,0.13770142197608948
1575058805.055235,27,0.0012806951999664307
1575058809.279445,28,0.16932055354118347
1575058812.039538,29,0.035694897174835205
1575058816.56197,30,0.33412057161331177
1575058821.116476,31,0.20000022649765015
1575058823.99454,32,0.016017138957977295
1575058826.550774,33,0.003574460744857788
1575058830.156697,34,0.27972662448883057
1575058833.607171,35,0.10946157574653625
1575058836.498687,36,0.014695465564727783
1575058840.748239,37,0.19038721919059753
1575058843.61914,38,0.011419177055358887
1575058851.79913,39,0.6945011615753174
1575058858.586578,40,0.5113358497619629
1575058863.742661,41,0.46894606947898865
1575058866.737043,42,0.0024848878383636475
1575058870.022465,43,0.05824744701385498
1575058873.144209,44,0.049251437187194824
1575058875.82453,45,0.0036295950412750244
1575058878.760313,46,1.564621925354004e-05
1575058882.069196,47,0.09033992886543274
1575058892.488067,48,0.9582464694976807
1575058895.470532,49,0.024043232202529907
1575058902.501709,50,0.6120204925537109
1575058905.289494,51,0.0003768503665924072
1575058909.199662,52,0.1398237943649292
1575058914.841462,53,0.41669702529907227
1575058917.728931,54,0.01309877634048462
1575058920.678758,55,0.0010060667991638184
1575058923.365103,56,0.017499685287475586
1575058927.954168,57,0.2338249683380127
1575058934.863253,58,0.5338625907897949
1575058941.950088,59,0.5957686305046082
1575058945.091615,60,0.014671236276626587
1575058948.748988,61,0.11743992567062378
1575058958.824129,62,1.1727579832077026
1575058961.542311,63,0.0016892850399017334
1575058964.599717,64,0.031013548374176025
1575058967.345899,65,0.0016034841537475586
1575058970.048648,66,0.004160255193710327
1575058974.897081,67,0.514110267162323
1575058977.751652,68,0.007524818181991577
1575058985.232462,69,1.0490071773529053
1575058989.175911,70,0.1612488329410553
1575058994.274487,71,0.6124451160430908
1575058997.102654,72,0.002860039472579956
