Wall time,Step,Value
1575058684.184874,1,0.07293421030044556
1575058686.955113,2,0.010133355855941772
1575058689.7079,3,0.03826171159744263
1575058692.62893,4,0.06041458249092102
1575058695.960109,5,0.16633930802345276
1575058700.914506,6,0.6988713145256042
1575058714.605785,7,2.7745444774627686
1575058717.709582,8,0.08232817053794861
1575058737.807459,9,3.0013272762298584
1575058742.508048,10,0.5900682210922241
1575058747.718401,11,0.5517263412475586
1575058750.507237,12,1.7017126083374023e-05
1575058757.169774,13,0.536259651184082
1575058761.564169,14,0.24331414699554443
1575058764.311305,15,0.00929105281829834
1575058766.960552,16,0.0328424870967865
1575058769.7165,17,0.04224619269371033
1575058772.525105,18,0.02728581428527832
1575058775.593887,19,0.08949953317642212
1575058782.215927,20,1.5681592226028442
1575058784.892124,21,0.036327362060546875
1575058788.42172,22,0.2230159342288971
1575058791.600698,23,0.14192676544189453
1575058794.555118,24,0.09602954983711243
1575058797.279007,25,0.0020461082458496094
1575058800.346528,26,0.0607491135597229
1575058803.168465,27,0.02418351173400879
1575058806.66338,28,0.2513776421546936
1575058809.968656,29,0.1103767454624176
1575058815.760575,30,1.0893555879592896
1575058819.015717,31,0.07807114720344543
1575058821.923882,32,0.11762142181396484
1575058831.619259,33,0.9078789353370667
1575058835.630832,34,0.3344007432460785
1575058838.882458,35,0.06953001022338867
1575058841.806139,36,0.09405830502510071
1575058846.474859,37,0.4242631196975708
1575058849.296176,38,0.057882070541381836
1575058854.747407,39,0.5148773789405823
1575058860.530468,40,0.443510502576828
1575058865.688562,41,0.27553772926330566
1575058868.493975,42,0.009108543395996094
1575058871.424331,43,0.05324232578277588
1575058874.480626,44,0.1477639079093933
1575058877.168905,45,0.026364624500274658
1575058879.926596,46,1.6450881958007812e-05
1575058882.914822,47,0.05419963598251343
1575058896.986988,48,4.4317450523376465
1575058899.743646,49,0.030644208192825317
1575058904.970884,50,0.36539554595947266
1575058907.707761,51,0.014089882373809814
1575058910.926284,52,0.14030078053474426
1575058917.669428,53,0.919651985168457
1575058920.416129,54,0.018913477659225464
1575058923.32309,55,0.04179489612579346
1575058925.987825,56,0.029088348150253296
1575058936.811199,57,3.011300563812256
1575058939.469973,58,0.025821685791015625
1575058947.008172,59,1.0978434085845947
1575058949.640196,60,0.025326400995254517
1575058953.677917,61,0.3135773241519928
1575058958.953163,62,0.49417924880981445
1575058961.51668,63,0.008724302053451538
1575058964.719099,64,0.12020561099052429
1575058967.39487,65,0.01780685782432556
1575058970.004798,66,0.02134200930595398
1575058974.895366,67,0.3253410756587982
1575058977.638538,68,0.020656883716583252
1575058986.355242,69,1.2224948406219482
1575058990.722708,70,0.28113865852355957
1575058997.575934,71,1.0538986921310425
1575059000.378081,72,0.01895776391029358
1575059003.316109,73,0.02975475788116455
1575059006.199082,74,0.08692917227745056
1575059010.138267,75,0.5824393033981323
1575059013.382294,76,0.08217635750770569
1575059020.226063,77,1.2890905141830444
1575059023.04511,78,0.09391453862190247
1575059027.203702,79,0.4826618731021881
1575059029.847435,80,0.05233222246170044
1575059035.725542,81,0.9881377816200256
1575059039.698734,82,0.2967131435871124
1575059042.513569,83,0.034167319536209106
1575059049.921462,84,0.6344993114471436
1575059052.930313,85,0.06332096457481384
1575059057.758393,86,0.5770015716552734
1575059060.615995,87,0.009503483772277832
1575059063.21551,88,0.017395317554473877
1575059076.055484,89,1.306686282157898
1575059079.296283,90,0.2650408148765564
1575059082.150474,91,0.02068912982940674
1575059084.874472,92,0.012726157903671265
1575059087.528723,93,0.05139654874801636
1575059091.096972,94,0.21502894163131714
1575059098.913937,95,0.7690919637680054
1575059103.564482,96,0.37289226055145264
1575059119.253097,97,1.734827995300293
1575059122.770539,98,0.2404281198978424
1575059125.482317,99,0.027103006839752197
1575059128.680967,100,0.16463887691497803
1575059131.98174,101,0.11628100275993347
1575059135.536403,102,0.11788448691368103
1575059140.868889,103,0.48149096965789795
1575059146.051942,104,0.44295933842658997
1575059149.536863,105,0.2439153492450714
1575059152.292169,106,0.009143084287643433
1575059156.031016,107,0.22421932220458984
1575059166.853658,108,1.8726654052734375
1575059169.661875,109,0.020664632320404053
1575059179.921655,110,2.4409255981445312
1575059183.077597,111,0.015787065029144287
1575059186.241662,112,0.014350920915603638
1575059190.141504,113,0.3381059765815735
1575059194.663567,114,0.1815175712108612
1575059198.013235,115,0.15582093596458435
1575059213.215733,116,3.3962554931640625
1575059216.187006,117,0.08559021353721619
1575059219.622904,118,0.10444879531860352
1575059223.018394,119,0.1118643581867218
1575059226.037315,120,0.11341813206672668
1575059228.733517,121,0.026904284954071045
1575059233.098941,122,0.4194357097148895
1575059239.149965,123,0.6055037975311279
1575059241.954735,124,0.050826966762542725
1575059245.576044,125,0.19489315152168274
1575059259.28822,126,2.7599451541900635
1575059262.196938,127,0.04146653413772583
1575059264.985881,128,0.06907093524932861
1575059267.706456,129,0.013793498277664185
1575059270.735879,130,0.04384416341781616
1575059277.998081,131,0.8577869534492493
1575059281.371383,132,0.25012245774269104
1575059284.939554,133,0.20379778742790222
1575059292.59194,134,0.8394657373428345
