Wall time,Step,Value
1575217663.863564,1,1.2505851984024048
1575217677.656734,2,0.9034750461578369
1575217694.216078,3,1.1493178606033325
1575217708.638263,4,1.0298640727996826
1575217725.135429,5,1.1113442182540894
1575217739.786176,6,1.2304103374481201
1575217755.29038,7,0.8464783430099487
1575217763.357466,8,0.652251660823822
1575217779.00604,9,1.0498754978179932
1575217793.345041,10,1.2081890106201172
1575217809.163807,11,1.0490994453430176
1575217822.704846,12,1.099822998046875
1575217839.12658,13,1.0379688739776611
1575217851.754319,14,0.9382836222648621
1575217856.855337,15,-1.0
1575217870.880642,16,1.1481705904006958
1575217886.149725,17,1.2066657543182373
1575217900.510107,18,1.1997849941253662
1575217917.378935,19,1.0731093883514404
1575217930.422848,20,1.152558445930481
1575217946.265875,21,1.1329947710037231
1575217960.994217,22,1.1931575536727905
1575217976.734346,23,0.9715064167976379
1575217990.697,24,1.2040258646011353
1575218005.110235,25,0.8924875855445862
1575218016.900732,26,0.9333163499832153
1575218032.885306,27,1.2132868766784668
1575218047.940925,28,1.0051393508911133
1575218063.340338,29,1.1252436637878418
1575218078.455515,30,1.0820032358169556
1575218091.808797,31,0.7743256092071533
1575218106.336095,32,1.1659570932388306
1575218122.619612,33,1.2205208539962769
1575218136.858008,34,1.2403764724731445
1575218153.966279,35,1.083177924156189
1575218168.096798,36,0.9519969820976257
1575218182.202664,37,1.418465495109558
1575218196.311953,38,1.1602479219436646
1575218213.115964,39,1.077912449836731
1575218225.512926,40,1.1161681413650513
1575218238.151887,41,1.3091007471084595
1575218249.912706,42,1.0961472988128662
1575218265.485261,43,1.1912189722061157
1575218280.180183,44,1.354841709136963
1575218296.8446,45,1.080414056777954
1575218309.092555,46,0.986261248588562
1575218325.215198,47,1.1104927062988281
1575218339.603363,48,1.2821499109268188
1575218355.346258,49,1.1796107292175293
1575218370.501392,50,1.0572680234909058
1575218385.054433,51,1.2804373502731323
1575218398.089705,52,0.7232428193092346
1575218413.075833,53,1.0156261920928955
1575218427.001533,54,1.1249934434890747
1575218441.715664,55,1.3584027290344238
1575218455.790687,56,1.0540975332260132
1575218470.814071,57,1.0584791898727417
1575218484.959487,58,0.7629699110984802
1575218500.616862,59,1.2278939485549927
1575218512.958302,60,1.2025038003921509
1575218529.012088,61,1.2036703824996948
1575218543.650872,62,1.1193256378173828
1575218559.823174,63,0.9566855430603027
1575218574.876784,64,1.0652704238891602
1575218591.103693,65,1.141135811805725
1575218604.352606,66,1.4610570669174194
1575218618.40562,67,1.3066370487213135
1575218631.305973,68,1.4565253257751465
1575218647.676316,69,1.0085406303405762
1575218663.037322,70,1.1999402046203613
1575218677.892494,71,1.285258173942566
1575218692.303193,72,1.4684866666793823
1575218706.998859,73,1.2713146209716797
1575218722.059531,74,1.1010090112686157
1575218736.230451,75,1.548209309577942
1575218746.961733,76,0.7496224641799927
1575218760.57523,77,1.0002212524414062
1575218775.263133,78,1.1273822784423828
