Wall time,Step,Value
1574947335.085872,1,0.18614034354686737
1574947358.020812,2,0.1693805307149887
1574947384.042495,3,0.1679646074771881
1574947407.778788,4,0.17752212285995483
1574947431.202015,5,0.14596490561962128
1574947452.155928,6,0.15982301533222198
1574947477.70159,7,0.19008849561214447
1574947501.43806,8,0.17192982137203217
1574947519.998901,9,0.09929203242063522
1574947546.537015,10,0.19631579518318176
1574947571.715578,11,0.16902655363082886
1574947594.856367,12,0.18106195330619812
1574947623.414559,13,0.20192982256412506
1574947649.033108,14,0.2026548683643341
1574947675.114206,15,0.18176990747451782
1574947700.545442,16,0.1909734457731247
1574947725.15563,17,0.17026548087596893
1574947751.097564,18,0.1930973380804062
1574947776.875503,19,0.1736283153295517
1574947799.798332,20,0.1766371726989746
1574947825.83068,21,0.1808849573135376
1574947840.875953,22,0.08442477881908417
1574947866.711526,23,0.17929203808307648
1574947886.561758,24,0.14159291982650757
1574947910.216896,25,0.13859649002552032
1574947932.98226,26,0.1628318578004837
1574947959.081542,27,0.175789475440979
1574947982.57117,28,0.17681415379047394
1574948006.781368,29,0.15946902334690094
1574948031.255452,30,0.1693805307149887
1574948051.673816,31,0.10477875918149948
1574948076.717715,32,0.18212389945983887
1574948102.029287,33,0.15684211254119873
1574948127.60167,34,0.19280701875686646
1574948154.658255,35,0.1881415992975235
1574948176.767822,36,0.17238937318325043
1574948204.198189,37,0.19368420541286469
1574948228.566819,38,0.18157894909381866
1574948248.450359,39,0.11415929347276688
1574948273.683374,40,0.1881415992975235
1574948298.827827,41,0.15894736349582672
1574948322.148885,42,0.17681415379047394
1574948339.259116,43,0.08566371351480484
1574948362.256228,44,0.16247788071632385
1574948389.514757,45,0.19876106083393097
1574948408.537456,46,0.12672565877437592
1574948435.808944,47,0.1837168186903
1574948457.239424,48,0.1527433693408966
1574948483.792236,49,0.18283185362815857
1574948506.21996,50,0.17097344994544983
1574948532.221603,51,0.16389380395412445
1574948557.276993,52,0.18070174753665924
1574948586.001214,53,0.18684209883213043
1574948610.904427,54,0.18385964632034302
1574948634.28534,55,0.1548672616481781
1574948655.263088,56,0.15592920780181885
1574948683.706913,57,0.2005309760570526
1574948707.360282,58,0.17610619962215424
1574948734.326552,59,0.18141593039035797
1574948757.03969,60,0.16513274610042572
1574948783.30583,61,0.18247787654399872
1574948807.360293,62,0.18389379978179932
1574948835.137455,63,0.18831858038902283
1574948858.071976,64,0.16548672318458557
1574948876.526954,65,0.09734513610601425
1574948898.101615,66,0.14442478120326996
1574948925.704172,67,0.19292035698890686
1574948950.6174,68,0.19504424929618835
1574948978.67155,69,0.19876106083393097
1574949003.025048,70,0.17263157665729523
1574949010.907089,71,0.008771929889917374
1574949036.062008,72,0.19451327621936798
1574949054.866879,73,0.09368421137332916
1574949078.764236,74,0.1867256611585617
1574949101.657944,75,0.13805310428142548
1574949125.92336,76,0.17398230731487274
1574949152.666422,77,0.18106195330619812
1574949173.149324,78,0.14070796966552734
1574949196.511775,79,0.14637167751789093
1574949223.205013,80,0.20807017385959625
1574949244.858174,81,0.12849557399749756
1574949267.392227,82,0.1645614057779312
1574949290.346647,83,0.14265486598014832
1574949311.509762,84,0.14230088889598846
1574949335.836777,85,0.1628318578004837
1574949358.122343,86,0.15333333611488342
1574949388.519196,87,0.20701754093170166
1574949411.359587,88,0.172920361161232
1574949437.413578,89,0.17105263471603394
1574949462.074798,90,0.17823009192943573
1574949485.015082,91,0.13701754808425903
1574949509.464683,92,0.19070175290107727
1574949537.605882,93,0.20017698407173157
1574949557.427464,94,0.13557521998882294
1574949581.755113,95,0.16247788071632385
1574949603.346463,96,0.15469026565551758
1574949625.468779,97,0.13716813921928406
1574949651.30599,98,0.18456140160560608
1574949677.402061,99,0.18424779176712036
1574949695.42709,100,0.1215929239988327
1574949723.576954,101,0.19333332777023315
1574949744.640484,102,0.14814159274101257
1574949765.961591,103,0.12707965075969696
1574949792.461634,104,0.1966666728258133
1574949815.478193,105,0.1368141621351242
1574949833.299689,106,0.12176991254091263
1574949855.6249,107,0.12672565877437592
1574949877.943349,108,0.15522123873233795
1574949902.936401,109,0.15929824113845825
1574949928.811616,110,0.20283186435699463
1574949952.466991,111,0.14955751597881317
1574949974.935435,112,0.15614035725593567
1574949999.393308,113,0.15491227805614471
1574950027.643198,114,0.21362832188606262
1574950053.312537,115,0.16973450779914856
1574950078.192769,116,0.18389379978179932
1574950103.735785,117,0.17185840010643005
1574950128.758915,118,0.18778760731220245
1574950156.017621,119,0.1844247728586197
1574950175.870226,120,0.13699114322662354
1574950203.716343,121,0.18473684787750244
1574950225.021768,122,0.15893805027008057
1574950252.815643,123,0.20530973374843597
1574950275.962858,124,0.15947368741035461
1574950298.602119,125,0.12938052415847778
1574950319.748741,126,0.14389380812644958
1574950344.980499,127,0.1743362843990326
1574950363.886908,128,0.1288495510816574
1574950388.236894,129,0.15368421375751495
1574950408.589617,130,0.1396460235118866
1574950433.145378,131,0.15787610411643982
1574950456.748527,132,0.16336283087730408
1574950483.98962,133,0.18920354545116425
1574950507.102797,134,0.16513274610042572
1574950536.622422,135,0.19929824769496918
1574950557.143697,136,0.13734513521194458
1574950580.890055,137,0.1473684161901474
1574950606.910418,138,0.1982300877571106
1574950632.898961,139,0.1707964539527893
1574950654.737579,140,0.15964601933956146
1574950675.890357,141,0.12690265476703644
1574950696.685981,142,0.14561402797698975
1574950723.98801,143,0.19280701875686646
1574950746.973408,144,0.16403508186340332
