Wall time,Step,Value
1575113302.305027,1,0.08350282162427902
1575113320.062924,2,0.05318181961774826
1575113345.888194,3,0.09011363983154297
1575113370.710195,4,0.09375
1575113379.085279,5,0.005649717524647713
1575113399.5859,6,0.07291428744792938
1575113425.438112,7,0.08384180814027786
1575113450.149003,8,0.09862857311964035
1575113480.661637,9,0.10443181544542313
1575113502.957754,10,0.08409091085195541
1575113523.477913,11,0.051620110869407654
1575113543.311056,12,0.06863636523485184
1575113572.434411,13,0.10988636314868927
1575113596.143,14,0.08137142658233643
1575113628.069985,15,0.12057142704725266
1575113655.658508,16,0.11051428318023682
1575113687.451313,17,0.12891428172588348
1575113718.03636,18,0.1322285681962967
1575113743.595079,19,0.07977272570133209
1575113765.881379,20,0.07717514038085938
1575113789.356236,21,0.07363636046648026
1575113817.454228,22,0.11405714601278305
1575113844.646291,23,0.09348571300506592
1575113872.111954,24,0.11211428791284561
1575113896.013047,25,0.07073446363210678
1575113915.796638,26,0.06440678238868713
1575113939.650292,27,0.07084745913743973
1575113961.930111,28,0.0759090930223465
1575113988.150049,29,0.08491428941488266
1575114009.086341,30,0.07693181931972504
1575114035.783165,31,0.0944318175315857
1575114042.804455,32,0.0057142856530845165
1575114069.235952,33,0.08881355822086334
1575114090.578965,34,0.07647727429866791
1575114117.154605,35,0.09079545736312866
1575114139.338316,36,0.07966101914644241
1575114169.890316,37,0.11565714329481125
1575114188.423803,38,0.053672317415475845
1575114215.766165,39,0.09355932474136353
1575114235.668218,40,0.06316383928060532
1575114260.933648,41,0.0822598859667778
1575114280.32844,42,0.0557062141597271
1575114308.625306,43,0.10681818425655365
1575114333.385938,44,0.09125000238418579
1575114361.598342,45,0.09431818127632141
1575114380.608362,46,0.05273742973804474
1575114388.770506,47,0.0057142856530845165
1575114415.917611,48,0.1103999987244606
1575114440.567392,49,0.08090908825397491
1575114460.148661,50,0.06750000268220901
1575114485.084376,51,0.0784180760383606
1575114505.481595,52,0.07062146812677383
1575114538.940975,53,0.13531428575515747
1575114564.780965,54,0.0918181836605072
1575114587.070947,55,0.07107344269752502
1575114608.631293,56,0.07874999940395355
1575114637.230969,57,0.0973714292049408
1575114657.281048,58,0.06670454889535904
1575114665.816737,59,0.005649717524647713
1575114686.386162,60,0.06579545140266418
1575114717.007309,61,0.11299435049295425
1575114734.188626,62,0.0516853928565979
1575114759.553391,63,0.08363636583089828
1575114780.519639,64,0.07050847262144089
1575114803.990688,65,0.07028571516275406
1575114820.175271,66,0.05188571289181709
1575114843.76642,67,0.06284090876579285
1575114865.920474,68,0.07050847262144089
1575114888.896291,69,0.07211428880691528
1575114912.319278,70,0.08488636463880539
1575114939.149626,71,0.0941714271903038
1575114969.565875,72,0.12891428172588348
1575114997.831038,73,0.10091428458690643
1575115017.691833,74,0.06784091144800186
1575115040.474912,75,0.06845714151859283
1575115062.895664,76,0.07785310596227646
1575115091.136591,77,0.09909091144800186
1575115116.057161,78,0.09314285963773727
1575115146.557541,79,0.1090909093618393
1575115172.241331,80,0.09931818395853043
1575115197.543727,81,0.07672316581010818
1575115216.129338,82,0.05999999865889549
1575115236.954815,83,0.05370786413550377
1575115243.621481,84,0.005681818351149559
1575115267.363679,85,0.07539325952529907
1575115291.270363,86,0.07680000364780426
1575115316.991,87,0.08271186798810959
1575115343.520019,88,0.10644067823886871
1575115372.955659,89,0.10765714198350906
1575115397.045466,90,0.08636363595724106
1575115419.998336,91,0.06977272778749466
1575115443.703774,92,0.09096045047044754
1575115467.522242,93,0.07670454680919647
1575115488.686343,94,0.06840909272432327
1575115521.750717,95,0.1356571465730667
1575115541.615905,96,0.06824858486652374
1575115564.873634,97,0.07022727280855179
1575115587.269193,98,0.07534091174602509
1575115609.761663,99,0.06325842440128326
1575115632.453706,100,0.08363636583089828
1575115658.729418,101,0.09295454621315002
1575115681.560392,102,0.08135592937469482
1575115704.487612,103,0.07131428271532059
1575115729.665806,104,0.09465909004211426
1575115753.261213,105,0.071977399289608
1575115779.46029,106,0.103885717689991
1575115802.266158,107,0.06519774347543716
1575115824.738287,108,0.08124999701976776
1575115854.802452,109,0.11386363953351974
1575115874.134108,110,0.05874999985098839
1575115903.710609,111,0.10457143187522888
1575115928.047343,112,0.09727272391319275
1575115954.514675,113,0.0930681824684143
1575115981.795429,114,0.10727272927761078
1575116005.787086,115,0.07170454412698746
1575116032.379171,116,0.10829545557498932
1575116056.316088,117,0.06926553696393967
1575116080.408999,118,0.08556818217039108
1575116108.600896,119,0.1070857122540474
1575116131.011216,120,0.0768539309501648
1575116139.334391,121,0.00561797758564353
1575116165.109951,122,0.10331428796052933
1575116190.038901,123,0.08068181574344635
1575116215.598079,124,0.09548022598028183
1575116240.568315,125,0.08388571441173553
1575116266.29768,126,0.09579545259475708
1575116291.388173,127,0.07772727310657501
1575116309.85425,128,0.0565168522298336
1575116338.012724,129,0.10000000149011612
1575116361.204288,130,0.08090395480394363
1575116385.020477,131,0.07170454412698746
1575116410.957556,132,0.0997714251279831
1575116437.566175,133,0.08897726982831955
1575116463.940014,134,0.10977272689342499
1575116472.248296,135,0.00561797758564353
1575116497.345429,136,0.09715908765792847
1575116523.843086,137,0.08295454829931259
1575116548.6838,138,0.09113636612892151
1575116574.806878,139,0.08621469140052795
1575116596.116702,140,0.07170454412698746
1575116628.931123,141,0.13657142221927643
1575116652.360317,142,0.08537142723798752
1575116675.047149,143,0.06863636523485184
1575116693.131435,144,0.05629213526844978
1575116720.049975,145,0.0917714312672615
1575116747.499665,146,0.1136000007390976
1575116771.829195,147,0.07851428538560867
1575116796.389404,148,0.09668571501970291
1575116820.823681,149,0.0741242915391922
1575116848.413117,150,0.11211428791284561
1575116871.907625,151,0.072727270424366
1575116890.604223,152,0.06136363744735718
1575116913.177721,153,0.06795454770326614
1575116937.055366,154,0.09051428735256195
1575116963.701611,155,0.08331428468227386
1575116987.071984,156,0.07954802364110947
1575117013.769986,157,0.08674285560846329
1575117037.253457,158,0.08056817948818207
1575117061.99465,159,0.0733707845211029
1575117078.591773,160,0.04831460490822792
1575117103.358698,161,0.0744943842291832
1575117124.189208,162,0.06897727400064468
1575117147.055813,163,0.06903954595327377
1575117174.817766,164,0.11409091204404831
1575117198.816647,165,0.07683616131544113
1575117221.469093,166,0.07920454442501068
1575117247.484842,167,0.09102272987365723
1575117278.000606,168,0.134628564119339
1575117303.715998,169,0.08704545348882675
1575117322.94684,170,0.06090909242630005
1575117348.904779,171,0.07717514038085938
1575117372.96752,172,0.0860571414232254
1575117398.187642,173,0.07306817919015884
1575117417.441716,174,0.06454545259475708
1575117438.273983,175,0.05561797693371773
1575117464.252746,176,0.10249999910593033
1575117486.645433,177,0.058522727340459824
1575117493.264668,178,0.005649717524647713
1575117515.970695,179,0.06531073153018951
1575117543.972902,180,0.11005714535713196
1575117571.55423,181,0.09136363863945007
1575117594.901444,182,0.07829545438289642
1575117622.428463,183,0.09295454621315002
1575117647.273892,184,0.08640000224113464
1575117673.786765,185,0.08397727459669113
1575117698.275644,186,0.09234285354614258
1575117729.098264,187,0.10674285888671875
1575117751.305719,188,0.08159090578556061
1575117776.23997,189,0.07141242921352386
1575117802.140824,190,0.103977270424366
1575117832.8768,191,0.11090908944606781
1575117851.791095,192,0.056477271020412445
1575117873.261582,193,0.06271186470985413
1575117892.990505,194,0.06666667014360428
1575117919.661394,195,0.08363636583089828
1575117943.424632,196,0.08795454353094101
1575117971.292907,197,0.08636363595724106
1575117991.694208,198,0.06056497246026993
1575118020.776829,199,0.1064772754907608
1575118046.932179,200,0.10514285415410995
1575118074.65846,201,0.09215909242630005
1575118095.735577,202,0.07056179642677307
1575118120.438355,203,0.07261363416910172
1575118140.336628,204,0.06629213690757751
1575118163.786277,205,0.07062146812677383
1575118188.328937,206,0.0905681848526001
1575118215.721874,207,0.10488636046648026
1575118241.592785,208,0.0898863673210144
1575118269.462207,209,0.09659090638160706
1575118295.565073,210,0.09920454770326614
1575118315.697329,211,0.05329545587301254
1575118339.196251,212,0.09016948938369751
1575118369.629066,213,0.11817143112421036
1575118398.913196,214,0.11829545348882675
1575118427.705038,215,0.09785310924053192
1575118452.531996,216,0.09079545736312866
1575118485.665248,217,0.1379428505897522
1575118513.335532,218,0.10948571562767029
1575118532.817583,219,0.046927373856306076
1575118555.303149,220,0.08327683806419373
1575118578.569242,221,0.07245714217424393
1575118599.30219,222,0.0676836147904396
1575118622.911554,223,0.06847457587718964
1575118649.251496,224,0.09204545617103577
1575118678.945699,225,0.10988636314868927
1575118703.452376,226,0.08508474379777908
1575118732.662709,227,0.10217142850160599
1575118755.45307,228,0.07680000364780426
1575118780.066547,229,0.07536723464727402
1575118802.525178,230,0.0757303386926651
1575118831.244925,231,0.0973714292049408
1575118856.274799,232,0.09590908885002136
1575118883.363526,233,0.09367231279611588
1575118905.676407,234,0.07556818425655365
1575118933.615713,235,0.08757062256336212
1575118961.701735,236,0.11531428247690201
1575118991.146194,237,0.10852272808551788
1575119016.335638,238,0.09074285626411438
1575119041.986058,239,0.0852808952331543
1575119063.122125,240,0.07062146812677383
1575119092.937843,241,0.10845714062452316
1575119116.763454,242,0.08795454353094101
1575119140.451407,243,0.0762711837887764
1575119162.123999,244,0.07102272659540176
1575119189.115072,245,0.08829545229673386
1575119217.683192,246,0.11397727578878403
1575119244.812929,247,0.08852272480726242
1575119274.676605,248,0.13165713846683502
1575119299.535517,249,0.0827428549528122
1575119324.693443,250,0.08564971387386322
1575119351.727023,251,0.08977272361516953
1575119358.473207,252,0.005586592014878988
1575119379.772584,253,0.056179776787757874
1575119397.230775,254,0.05276836082339287
1575119419.839288,255,0.06225988641381264
1575119443.426228,256,0.08602272719144821
1575119468.808744,257,0.08502857387065887
1575119494.800738,258,0.09887005388736725
1575119523.120283,259,0.10137142986059189
1575119542.559883,260,0.061129942536354065
1575119571.81275,261,0.10320000350475311
1575119598.028591,262,0.1062857136130333
1575119618.522755,263,0.05159090831875801
